debugxurqP:debugYQHrr,0,1603821800323,"{""type"": ""platformInfo"", ""navigator"": {}}"
debugxurqP:debugYQHrr,1,1603821800393,"{""type"": ""loadViewer"", ""phase"": ""TEST""}"
debugxurqP:debugYQHrr,2,1603821800394,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 0, ""step"": ""instructions/instruct-general.html""}"
debugxurqP:debugYQHrr,3,1603821809802,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugxurqP:debugYQHrr,4,1603821809806,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 1, ""step"": ""instructions/instruct-flythrough.html""}"
debugxurqP:debugYQHrr,5,1603821810924,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugxurqP:debugYQHrr,6,1603821810926,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 3, ""step"": ""instructions/instruct-training.html""}"
debugxurqP:debugYQHrr,7,1603821812627,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugxurqP:debugYQHrr,8,1603821812631,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 5, ""step"": ""instructions/instruct-task.html""}"
debugxurqP:debugYQHrr,9,1603821814232,"{""type"": ""finishStep"", ""phase"": ""TEST""}"
debugxurqP:debugYQHrr,10,1603821814235,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 6, ""step"": ""viewer""}"
debugxurqP:debugYQHrr,11,1603821814255,"{""phase"": ""TEST"", ""event"": ""setEpisode"", ""data"": {""episode"": {""startState"": {""position"": [4.875270366668701, 0.08012409508228302, 0.2746761441230774], ""rotation"": [0, 0.8999936745173638, 0, 0.43590295459968315]}, ""episodeID"": ""0"", ""sceneID"": ""house.glb"", ""objects"": [{""object"": ""soccer ball"", ""objectHandle"": ""/data/objects/mini_soccer_ball.phys_properties.json"", ""objectIcon"": ""/data/test_assets/objects/mini_soccer_ball.png"", ""objectId"": 0, ""isReceptacle"": false, ""position"": [-2.4811086654663086, 0.08012409508228302, 6.504530906677246], ""rotation"": [0, 0.7795590369377533, 0, 0.6263287538734611], ""motionType"": ""DYNAMIC""}, {""object"": ""colored wood block"", ""objectHandle"": ""/data/objects/colored_wood_blocks.phys_properties.json"", ""objectIcon"": ""/data/test_assets/objects/colored_wood_blocks.png"", ""objectId"": 1, ""isReceptacle"": true, ""position"": [-4.901268005371094, 0.08012409508228302, 1.9974825382232666], ""rotation"": [0, 0.7115163572846195, 0, -0.7026695335052073], ""motionType"": ""DYNAMIC""}], ""task"": {""instruction"": ""Place the soccer ball on the colored wood block"", ""type"": ""arrangement"", ""goals"": {""objectToRecepacleMap"": {""1"": [0]}}}}}}"
debugxurqP:debugYQHrr,12,1603821814255,"{""phase"": ""TEST"", ""event"": ""simReset"", ""data"": {}}"
debugxurqP:debugYQHrr,13,1603821814362,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.900656700134277, 0.28135746717453003, 1.9969242811203003], ""rotation"": [-0.00436463113874197, 0.00021257696789689362, -0.004282075446099043, 0.9999812841415405], ""motionType"": 3}, {""objectId"": 1, ""translation"": [-2.4811086654663086, 0.22327657043933868, 6.504530906677246], ""rotation"": [0, 0, 0, 1], ""motionType"": 3}], ""objectUnderCrosshair"": -1, ""totalTime"": 5}}"
debugxurqP:debugYQHrr,14,1603821814461,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.897024631500244, 0.282172828912735, 1.9977432489395142], ""rotation"": [0.002030778443440795, -0.002046949230134487, -0.009349261410534382, 0.9999521374702454], ""motionType"": 3}, {""objectId"": 1, ""translation"": [-2.480292558670044, 0.2030772864818573, 6.50459623336792], ""rotation"": [0.0005227781366556883, -0.0010244181612506509, -0.0023896873462945223, 0.9999964833259583], ""motionType"": 3}], ""objectUnderCrosshair"": -1, ""totalTime"": 5}}"
debugxurqP:debugYQHrr,15,1603821814562,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.897274494171143, 0.2822574973106384, 1.9978399276733398], ""rotation"": [0.0019354575779289007, -0.0019484605873003602, -0.009034602902829647, 0.999955415725708], ""motionType"": 3}, {""objectId"": 1, ""translation"": [-2.47879695892334, 0.20306113362312317, 6.504816055297852], ""rotation"": [0.0010694789234548807, -0.002380956895649433, -0.006232487969100475, 0.999977171421051], ""motionType"": 3}], ""objectUnderCrosshair"": -1, ""totalTime"": 5}}"
debugxurqP:debugYQHrr,16,1603821814664,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.897292613983154, 0.2822738289833069, 1.997843623161316], ""rotation"": [0.0018704331014305353, -0.0019740844145417213, -0.008929980918765068, 0.9999564290046692], ""motionType"": 3}, {""objectId"": 1, ""translation"": [-2.4765682220458984, 0.20303720235824585, 6.505101680755615], ""rotation"": [0.0017831288278102875, -0.0037864642217755318, -0.01196539867669344, 0.9999196529388428], ""motionType"": 3}], ""objectUnderCrosshair"": -1, ""totalTime"": 5}}"
debugxurqP:debugYQHrr,17,1603821814767,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.897257328033447, 0.28233692049980164, 1.997941493988037], ""rotation"": [0.0019962829537689686, -0.0019947581458836794, -0.008924835361540318, 0.9999561905860901], ""motionType"": 3}, {""objectId"": 1, ""translation"": [-2.473963975906372, 0.20300933718681335, 6.505402088165283], ""rotation"": [0.0025298704858869314, -0.005051495507359505, -0.018663430586457253, 0.9998098611831665], ""motionType"": 3}], ""objectUnderCrosshair"": -1, ""totalTime"": 6}}"
debugxurqP:debugYQHrr,18,1603821814861,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.89707612991333, 0.28227755427360535, 1.9980543851852417], ""rotation"": [0.0021562734618782997, -0.0020172821823507547, -0.009231237694621086, 0.999953031539917], ""motionType"": 3}, {""objectId"": 1, ""translation"": [-2.470566511154175, 0.20297323167324066, 6.505765438079834], ""rotation"": [0.0034288298338651657, -0.006392572540789843, -0.027400853112339973, 0.9995982050895691], ""motionType"": 3}], ""objectUnderCrosshair"": -1, ""totalTime"": 5}}"
debugxurqP:debugYQHrr,19,1603821814962,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [-4.8971052169799805, 0.2822560667991638, 1.9980131387710571], ""rotation"": [0.0019256988307461143, -0.00206866767257452, -0.009023151360452175, 0.9999552965164185], ""motionType"": 3}, {""objectId"": 1, ""translation"": [-2.4669132232666016, 0.2029346376657486, 6.506134510040283], ""rotation"": [0.004339550156146288, -0.007605362683534622, -0.03679729998111725, 0.9992843866348267], ""motionType"": 3}], ""objectUnderCrosshair"": -1, ""totalTime"": 5}}"
