debugZ6dpD:debugdAMLq,0,1606297450124,"{""type"": ""platformInfo"", ""navigator"": {}, ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,1,1606297450179,"{""type"": ""loadViewer"", ""phase"": ""TEST"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,2,1606297450180,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 0, ""step"": ""instructions/instruct-general.html"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,3,1606297455963,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,4,1606297455965,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 1, ""step"": ""instructions/instruct-flythrough.html"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,5,1606297457017,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,6,1606297457018,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 2, ""step"": ""instructions/replay.html"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,7,1606297458221,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,8,1606297458221,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 3, ""step"": ""instructions/instruct-training.html"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,9,1606297459104,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,10,1606297459105,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 4, ""step"": ""training"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,11,1606297462083,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,12,1606297462086,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 5, ""step"": ""instructions/instruct-task.html"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,13,1606297463041,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,14,1606297463043,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 6, ""step"": ""viewer"", ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,15,1606297463063,"{""phase"": ""TEST"", ""event"": ""setEpisode"", ""data"": {""episode"": {""startState"": {""position"": [1.079850673675537, -0.2089587301015854, -6.615890979766846], ""rotation"": [0, 0.7678212558692523, 0, -0.6406641234183198]}, ""episodeID"": ""1"", ""sceneID"": ""empty_house.glb"", ""objects"": [{""object"": ""cheezit box"", ""objectHandle"": ""/data/objects/cracker_box.object_config.json"", ""objectIcon"": ""/data/test_assets/objects/cracker_box.png"", ""objectId"": 0, ""isReceptacle"": false, ""position"": [0.5735054016113281, -0.2089587301015854, -0.267477810382843], ""rotation"": [0, 0.33417183630699143, 0, 0.9425121664038154], ""motionType"": ""DYNAMIC"", ""simObjectId"": 0, ""prevObjectId"": 0}, {""object"": ""red plate"", ""objectHandle"": ""/data/objects/plate.object_config.json"", ""objectIcon"": ""/data/test_assets/objects/plate.png"", ""objectId"": 1, ""isReceptacle"": true, ""position"": [-0.05296366661787033, -0.2089587301015854, -1.7418235540390015], ""rotation"": [0, 0.8483447891242859, 0, 0.5294441601960218], ""motionType"": ""DYNAMIC"", ""simObjectId"": 1, ""prevObjectId"": 1}], ""task"": {""instruction"": ""Place the cheezit box on the red plate"", ""type"": ""arrangement"", ""goals"": {""objectToReceptacleMap"": {""0"": [1]}}}}}, ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,16,1606297463063,"{""phase"": ""TEST"", ""event"": ""simReset"", ""data"": {}, ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,17,1606297463171,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [0.5735054016113281, -0.04080584645271301, -0.267477810382843], ""rotation"": [0, 0.33417168259620667, 0, 0.9425122141838074], ""motionType"": 2, ""objectHandle"": ""/data/objects/cracker_box.object_config.json""}, {""objectId"": 1, ""translation"": [-0.017483677715063095, -0.1657065451145172, -1.8313398361206055], ""rotation"": [0.03135785460472107, 0.8477040529251099, -0.010175137780606747, 0.52944415807724], ""motionType"": 2, ""objectHandle"": ""/data/objects/plate.object_config.json""}], ""objectUnderCrosshair"": -1, ""objectDropPoint"": [], ""totalTime"": 4}, ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,18,1606297463273,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [0.5745227932929993, -0.08992884308099747, -0.2802404463291168], ""rotation"": [-0.006230794358998537, 0.33452340960502625, 0.0011690674582496285, 0.9423661231994629], ""motionType"": 2, ""objectHandle"": ""/data/objects/cracker_box.object_config.json""}, {""objectId"": 1, ""translation"": [0.01187489740550518, -0.2456975132226944, -1.9081546068191528], ""rotation"": [0.007235228084027767, 0.856792151927948, 0.0013751701917499304, 0.5156094431877136], ""motionType"": 2, ""objectHandle"": ""/data/objects/plate.object_config.json""}], ""objectUnderCrosshair"": -1, ""objectDropPoint"": [], ""totalTime"": 4}, ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,19,1606297463372,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [0.5766018033027649, -0.08963199704885483, -0.28717440366744995], ""rotation"": [-0.0037981222849339247, 0.33807510137557983, 0.0017561046406626701, 0.941109836101532], ""motionType"": 2, ""objectHandle"": ""/data/objects/cracker_box.object_config.json""}, {""objectId"": 1, ""translation"": [0.032074224203825, -0.24636171758174896, -1.9393478631973267], ""rotation"": [0.007923890836536884, 0.8836057782173157, 0.008801331743597984, 0.46808186173439026], ""motionType"": 2, ""objectHandle"": ""/data/objects/plate.object_config.json""}], ""objectUnderCrosshair"": -1, ""objectDropPoint"": [], ""totalTime"": 8}, ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
debugZ6dpD:debugdAMLq,20,1606297463470,"{""phase"": ""TEST"", ""event"": ""stepPhysics"", ""data"": {""step"": 0.1, ""objectStates"": [{""objectId"": 0, ""translation"": [0.5763580799102783, -0.08985187858343124, -0.28616786003112793], ""rotation"": [-0.004188823979347944, 0.3382258415222168, 0.0012965035857632756, 0.9410547614097595], ""motionType"": 2, ""objectHandle"": ""/data/objects/cracker_box.object_config.json""}, {""objectId"": 1, ""translation"": [0.055355630815029144, -0.2501114308834076, -1.960755467414856], ""rotation"": [-0.006221521645784378, 0.9025834202766418, 0.0006011658115312457, 0.43046972155570984], ""motionType"": 2, ""objectHandle"": ""/data/objects/plate.object_config.json""}], ""objectUnderCrosshair"": -1, ""objectDropPoint"": [], ""totalTime"": 6}, ""uniqueid"": ""debugZ6dpD:debugdAMLq""}"
