debuggKZKW:debug4OrEe,0,1604320771337,"{""type"": ""platformInfo"", ""navigator"": {}, ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,1,1604320774456,"{""type"": ""loadViewer"", ""phase"": ""TEST"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,2,1604320774456,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 0, ""step"": ""instructions/instruct-general.html"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,3,1604321350895,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,4,1604321350897,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 1, ""step"": ""instructions/instruct-flythrough.html"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,5,1604321352380,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,6,1604321352381,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 2, ""step"": ""flythrough"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,7,1604321373178,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,8,1604321373180,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 3, ""step"": ""instructions/instruct-training.html"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,9,1604321374821,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,10,1604321374822,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 4, ""step"": ""training"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,11,1604321398884,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,12,1604321398886,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 5, ""step"": ""instructions/instruct-task.html"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,13,1604321401423,"{""type"": ""finishStep"", ""phase"": ""TEST"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
debuggKZKW:debug4OrEe,14,1604321401424,"{""type"": ""runStep"", ""phase"": ""TEST"", ""iStep"": 6, ""step"": ""viewer"", ""uniqueid"": ""debuggKZKW:debug4OrEe""}"
